"Time","Distance","Engine RPM","Throttle Pos","Brake Pos","Speed","Gear"
"s","m","rpm","%","%","m/s",""
"48.080","2016","4979.55462","99.605440","0.000000","22.7559715","2"
"48.100","2016","4991.49888","100.000000","0.000000","22.9011552","2"
"48.120","2017","4999.21926","100.000000","0.000000","23.0458054","2"
"48.140","2017","5018.42618","100.000000","0.000000","23.1865370","2"
"48.160","2018","5072.39949","100.000000","0.000000","23.3190784","2"
"48.180","2018","5159.44064","100.000000","0.000000","23.4476474","2"
"48.200","2019","5239.82464","100.000000","0.000000","23.5801792","2"
"48.220","2019","5262.01715","100.000000","0.000000","23.7263750","2"
"48.240","2020","5238.12173","100.000000","0.000000","23.8815782","2"
"48.260","2020","5213.16787","100.000000","0.000000","24.0369331","2"
"48.280","2020","5223.82451","100.000000","0.000000","24.1867770","2"
"48.300","2021","5260.61856","100.000000","0.000000","24.3318240","2"
"48.320","2021","5297.20358","100.000000","0.000000","24.4738586","2"
"48.340","2022","5329.83744","100.000000","0.000000","24.6166547","2"
"48.360","2022","5368.39027","100.000000","0.000000","24.7570010","2"
"48.380","2023","5425.83693","100.000000","0.000000","24.8925318","2"
"48.400","2023","5507.84448","100.000000","0.000000","25.0242480","2"
"48.420","2024","5585.09786","100.000000","0.000000","25.1589546","2"
"48.440","2024","5632.08461","100.000000","0.000000","25.3007293","2"
"48.460","2025","5641.35360","100.000000","0.000000","25.4522672","2"
"48.480","2025","5621.73990","100.000000","0.000000","25.6120016","2"
"48.500","2026","5591.35808","100.000000","0.000000","25.7736752","2"
"48.520","2027","5578.10445","100.000000","0.000000","25.9307984","2"
"48.540","2027","5598.11546","100.000000","0.000000","26.0794858","2"
"48.560","2028","5643.97350","100.000000","0.000000","26.2223491","2"
"48.580","2028","5694.46080","100.000000","0.000000","26.3626448","2"
"48.600","2029","5736.18944","100.000000","0.000000","26.5036160","2"
"48.620","2029","5767.08262","100.000000","0.000000","26.6469027","2"
"48.640","2030","5792.88794","100.000000","0.000000","26.7907331","2"
"48.660","2030","5822.17408","100.000000","0.000000","26.9330618","2"
"48.680","2031","5861.37741","100.000000","0.000000","27.0736134","2"
"48.700","2031","5904.43072","100.000000","0.000000","27.2128576","2"
"48.720","2032","5944.07616","100.000000","0.000000","27.3517760","2"
"48.740","2032","5979.70650","100.000000","0.000000","27.4916083","2"
"48.760","2033","6011.96134","100.000000","0.000000","27.6309926","2"
"48.780","2034","6045.11795","100.000000","0.000000","27.7709709","2"
"48.800","2034","6072.26880","100.000000","0.000000","27.9113856","2"
"48.820","2035","6103.14381","100.000000","0.000000","28.0489997","2"
"48.840","2035","6143.05523","100.000000","0.000000","28.1869466","2"
"48.860","2036","6174.21683","100.000000","0.000000","28.3270874","2"
"48.880","2036","6182.35866","100.000000","0.000000","28.4707072","2"
"48.900","2037","6180.96512","100.000000","0.000000","28.6155136","2"
"48.920","2037","6199.16275","100.000000","0.000000","28.7570400","2"
"48.940","2038","6234.22938","100.000000","0.000000","28.8933510","2"
"48.960","2039","6276.02586","100.000000","0.000000","29.0256371","2"
"48.980","2039","6326.21056","100.000000","0.000000","29.1520986","2"
"49.000","2040","6402.04224","100.000000","0.000000","29.2748640","2"
"49.020","2040","6480.95360","100.000000","0.000000","29.3997504","2"
"49.040","2041","6518.44890","100.000000","0.000000","29.5348237","2"
"49.060","2042","6500.32832","100.000000","0.000000","29.6809664","2"
"49.080","2042","6462.64282","100.000000","0.000000","29.8270016","2"
"49.100","2043","6472.59776","100.000000","0.000000","29.9632160","2"
"49.120","2043","6554.15590","100.000000","0.000000","30.0857248","2"
"49.140","2044","6652.99341","100.000000","0.000000","30.2026195","2"
"49.160","2045","6722.22976","100.000000","0.000000","30.3277056","2"
"49.180","2045","6720.30029","100.000000","0.000000","30.4679437","2"
"49.200","2046","6662.12480","100.000000","0.000000","30.6195872","2"
"49.220","2046","6611.14061","100.000000","0.000000","30.7717152","2"
"49.240","2047","6607.61139","100.000000","0.000000","30.9137542","2"
"49.260","2048","6643.64442","100.000000","0.000000","31.0480448","2"
"49.280","2048","6687.94317","100.000000","0.000000","31.1748250","2"
"49.300","2049","6744.12736","100.000000","0.000000","31.2952064","2"
"49.320","2050","6822.43008","100.000000","0.000000","31.4115661","2"
"49.340","2050","6896.49062","100.000000","0.000000","31.5283635","2"
"49.360","2051","6946.22515","100.000000","0.000000","31.6516237","2"
"49.380","2051","6955.19898","100.000000","0.000000","31.7839936","2"
"49.400","2052","6935.65952","100.000000","0.000000","31.9226432","2"
"49.420","2053","6920.76659","100.000000","0.000000","32.0594899","2"
"49.440","2053","6937.44806","100.000000","0.000000","32.1892141","2"
"49.460","2054","6982.98931","100.000000","0.000000","32.3124646","2"
"49.480","2055","7036.89498","100.000000","0.000000","32.4316301","2"
"49.500","2055","7085.30496","100.000000","0.000000","32.5517280","2"
"49.520","2056","7113.07430","100.000000","0.000000","32.6764979","2"
"49.540","2057","7121.04768","100.000000","0.000000","32.8048704","2"
"49.560","2057","7121.66669","100.000000","0.000000","32.9343629","2"
"49.580","2058","7131.95430","100.000000","0.000000","33.0612352","2"
"49.600","2059","7161.19808","100.000000","0.000000","33.1846816","2"
"49.620","2059","7189.47456","100.000000","0.000000","33.3094701","2"
"49.640","2060","7202.44787","100.000000","0.000000","33.4337978","2"
"49.660","2061","7216.00653","100.000000","0.000000","33.5577107","2"
"49.680","2061","7239.46074","100.000000","0.000000","33.6790688","2"
"49.700","2062","7273.93024","100.000000","0.000000","33.7974368","2"
"49.720","2063","7314.25830","100.000000","0.000000","33.9132883","2"
"49.740","2063","7350.44493","100.000000","0.000000","34.0298502","2"
"49.760","2064","7377.22970","100.000000","0.000000","34.1455552","2"
"49.780","2065","7415.22931","100.000000","0.000000","34.2579738","2"
"49.800","2065","7464.36928","100.000000","0.000000","34.3715968","2"
"49.820","2066","7487.68154","100.000000","0.000000","34.4898182","2"
"49.840","2067","7482.04365","100.000000","0.000000","34.6123757","2"
"49.860","2067","7476.02982","100.000000","0.000000","34.7343725","2"
"49.880","2068","7494.02714","100.000000","0.000000","34.8512749","2"
"49.900","2069","7539.14624","100.000000","0.000000","34.9620256","2"
"49.920","2070","7592.11789","100.000000","0.000000","35.0705978","2"
"49.940","2070","7626.37197","100.000000","0.000000","35.1821434","2"
"49.960","2071","7640.59226","100.000000","0.000000","35.2948992","2"
"49.980","2072","7652.26304","100.000000","0.000000","35.4081766","2"
"50.000","2072","7682.45504","100.000000","0.000000","35.5134784","2"
"50.020","2073","7742.91392","100.000000","0.000000","35.6218944","2"
"50.040","2074","7757.75680","100.000000","0.000000","35.7393984","2"
"50.060","2075","7715.59936","100.000000","0.000000","35.8646438","2"
"50.080","2075","7670.62502","100.000000","0.000000","35.9882688","2"
"50.100","2076","7682.75840","100.000000","0.000000","36.1038752","2"
"50.120","2077","7742.86925","100.000000","0.000000","36.2084442","2"
"50.140","2077","7658.15782","100.000000","0.000000","36.3080486","2"
"50.160","2078","7224.28582","100.000000","0.000000","36.3869741","2"
"50.180","2079","7026.00589","100.000000","0.000000","36.3818605","2"
"50.200","2080","6845.24288","100.000000","0.000000","36.3710944","3"
"50.220","2080","6641.47469","100.000000","0.000000","36.3847904","3"
"50.240","2081","6632.08973","100.000000","0.000000","36.4803859","3"
"50.260","2082","6439.07635","100.000000","0.000000","36.6218208","3"
"50.280","2083","6260.97946","100.000000","0.000000","36.7653216","3"
"50.300","2083","6276.01600","100.000000","0.000000","36.8745600","3"
"50.320","2084","6439.04512","100.000000","0.000000","36.9546195","3"
"50.340","2085","6551.51360","100.000000","0.000000","37.0395872","3"
"50.360","2086","6564.77312","100.000000","0.000000","37.1395866","3"
"50.380","2086","6548.58880","100.000000","0.000000","37.2440294","3"
"50.400","2087","6579.09248","100.000000","0.000000","37.3441920","3"
"50.420","2088","6626.03891","100.000000","0.000000","37.4452166","3"
"50.440","2089","6623.76896","100.000000","0.000000","37.5529120","3"
"50.460","2089","6587.90797","100.000000","0.000000","37.6671904","3"
"50.480","2090","6561.89862","100.000000","0.000000","37.7787002","3"
"50.500","2091","6583.31072","100.000000","0.000000","37.8802048","3"
"50.520","2092","6645.48301","100.000000","0.000000","37.9696410","3"
"50.540","2092","6709.05574","100.000000","0.000000","38.0565837","3"
"50.560","2093","6762.96627","100.000000","0.000000","38.1446579","3"
"50.580","2094","6797.59821","100.000000","0.000000","38.2387686","3"
"50.600","2095","6792.08064","100.000000","0.000000","38.3421184","3"
"50.620","2095","6752.05619","100.000000","0.000000","38.4526874","3"
"50.640","2096","6715.63302","100.000000","0.000000","38.5619597","3"
"50.660","2097","6714.26790","100.000000","0.000000","38.6649638","3"
"50.680","2098","6748.26394","100.000000","0.000000","38.7632128","3"
"50.700","2099","6783.98656","100.000000","0.000000","38.8603360","3"
"50.720","2099","6795.15174","100.000000","0.000000","38.9580934","3"
"50.740","2100","6813.66822","100.000000","0.000000","39.0514221","3"
"50.760","2101","6872.50701","100.000000","0.000000","39.1365376","3"
"50.780","2102","6955.14125","100.000000","0.000000","39.2171341","3"
"50.800","2102","7020.19008","100.000000","0.000000","39.2976000","3"
"50.820","2103","7085.00198","100.000000","0.000000","39.3743162","3"
"50.840","2104","7134.47091","100.000000","0.000000","39.4704518","3"
"50.860","2105","7070.72998","100.000000","0.000000","39.5835610","3"
"50.880","2106","6951.60704","100.000000","0.000000","39.7054592","3"
"50.900","2106","6883.99488","100.000000","0.000000","39.8182144","3"
"50.920","2107","6917.10797","100.000000","0.000000","39.9153670","3"
"50.940","2108","6969.99168","100.000000","0.000000","40.0062650","3"
"50.960","2109","6999.76589","100.000000","0.000000","40.0989338","3"
"50.980","2110","7018.89830","100.000000","0.000000","40.1889958","3"
"51.000","2110","7074.27648","100.000000","0.000000","40.2686880","3"
"51.020","2111","7145.45280","100.000000","0.000000","40.3456166","3"
"51.040","2112","7169.68422","100.000000","0.000000","40.4380877","3"
"51.060","2113","7146.59814","100.000000","0.000000","40.5393734","3"
"51.080","2114","7100.04250","100.000000","0.000000","40.6454624","3"
"51.100","2115","7072.23680","100.000000","0.000000","40.7478688","3"
"51.120","2115","7088.72614","100.000000","0.000000","40.8423738","3"
"51.140","2116","7125.18899","100.000000","0.000000","40.9317805","3"
"51.160","2117","7160.18906","100.000000","0.000000","41.0208896","3"
"51.180","2118","7177.61728","100.000000","0.000000","41.1104973","3"
"51.200","2119","7196.57344","100.000000","0.000000","41.1980320","3"
"51.220","2119","7247.25862","100.000000","0.000000","41.2811808","3"
"51.240","2120","7294.32960","100.000000","0.000000","41.3650464","3"
"51.260","2121","7306.47936","100.000000","0.000000","41.4558931","3"
"51.280","2122","7284.53018","100.000000","0.000000","41.5518752","3"
"51.300","2123","7271.95712","100.000000","0.000000","41.6466240","3"
"51.320","2124","7283.51373","100.000000","0.000000","41.7410598","3"
"51.340","2124","7288.88435","100.000000","0.000000","41.8337088","3"
"51.360","2125","7291.99014","100.000000","0.000000","41.9253293","3"
"51.380","2126","7307.66886","100.000000","0.000000","42.0137734","3"
"51.400","2127","7345.31520","100.000000","0.000000","42.0971744","3"
"51.420","2128","7394.25408","100.000000","0.000000","42.1792051","3"
"51.440","2129","7425.54240","100.000000","0.000000","42.2635494","3"
"51.460","2130","7436.57203","100.000000","0.000000","42.3522746","3"
"51.480","2130","7433.46650","100.000000","0.000000","42.4444435","3"
"51.500","2131","7427.13152","100.000000","0.000000","42.5371712","3"
"51.520","2132","7431.08083","100.000000","0.000000","42.6275942","3"
"51.540","2133","7445.78701","100.000000","0.000000","42.7156800","3"
"51.560","2134","7462.31437","100.000000","0.000000","42.8028154","3"
"51.580","2135","7474.17178","100.000000","0.000000","42.8901830","3"
"51.600","2136","7482.19712","100.000000","0.000000","42.9780544","3"
"51.620","2136","7493.01747","100.000000","0.000000","43.0649632","3"
"51.640","2137","7512.29581","100.000000","0.000000","43.1494048","3"
"51.660","2138","7541.64416","100.000000","0.000000","43.2308877","3"
"51.680","2139","7575.62816","100.000000","0.000000","43.3116954","3"
"51.700","2140","7600.13504","100.000000","0.000000","43.3939104","3"
"51.720","2141","7611.12090","100.000000","0.000000","43.4785472","3"
"51.740","2142","7616.34765","100.000000","0.000000","43.5647142","3"
"51.760","2142","7620.79014","100.000000","0.000000","43.6504941","3"
"51.780","2143","7632.57741","100.000000","0.000000","43.7341869","3"
"51.800","2144","7653.56672","100.000000","0.000000","43.8162496","3"
"51.820","2145","7673.18451","100.000000","0.000000","43.8976787","3"
"51.840","2146","7687.04614","100.000000","0.000000","43.9799072","3"
"51.860","2147","7697.11117","100.000000","0.000000","44.0629952","3"
"51.880","2148","7705.62214","100.000000","0.000000","44.1460672","3"
"51.900","2149","7717.13280","100.000000","0.000000","44.2284192","3"
"51.920","2150","7732.75085","100.000000","0.000000","44.3093677","3"
"51.940","2150","7749.99552","100.000000","0.000000","44.3894189","3"
"51.960","2151","7765.04717","100.000000","0.000000","44.4699936","3"
"51.980","2152","7773.38074","100.000000","0.000000","44.5517062","3"
"52.000","2153","7776.32064","100.000000","0.000000","44.6340704","3"
"52.020","2154","7783.22496","100.000000","0.000000","44.7156595","3"
"52.040","2155","7797.41786","100.000000","0.000000","44.7959334","3"
"52.060","2156","7815.33990","100.000000","0.000000","44.8745056","3"
"52.080","2157","7836.94861","100.000000","0.000000","44.9516499","3"
"52.100","2158","7861.55520","100.000000","0.000000","45.0280416","3"
"52.120","2159","7880.45632","100.000000","0.000000","45.1058163","3"
"52.140","2159","7888.94707","100.000000","0.000000","45.1849779","3"
"52.160","2160","7893.76666","100.000000","0.000000","45.2644851","3"
"52.180","2161","7904.44134","100.000000","0.000000","45.3426944","3"
"52.200","2162","7570.15360","100.000000","0.000000","45.4185024","3"
"52.220","2163","7292.98125","100.000000","0.000000","45.4301043","0"
"52.240","2164","7126.87181","100.000000","0.000000","45.3962803","0"
"52.260","2165","6843.31622","100.000000","0.000000","45.3973190","4"
"52.280","2166","6735.76320","100.000000","0.000000","45.4469011","4"
"52.300","2167","6635.00416","100.000000","0.000000","45.5351776","4"
"52.320","2168","6553.64582","100.000000","0.000000","45.6292378","4"
"52.340","2169","6589.95891","100.000000","0.000000","45.7049997","4"
"52.360","2169","6658.74445","100.000000","0.000000","45.7734285","4"
